1493	5340	23
1019	5598	3
230	8858	15
144	3123	0
928	3319	11
127	7192	3
103	8406	16
3526	7745	27
2129	9285	10
3993	5164	8
16	6436	5
14	8491	30
453	6209	13
813	9717	23
151	8071	6
5339	3030	1
1971	5939	17
413	8792	5
105	3429	8
110	7560	15
162	6336	4
2329	4726	10
1464	9639	23
2752	4713	22
14	4544	29
26505	3858	4
481	9694	7
103	2452	5
383	5732	8
106	4333	12
26879	7051	13
2185	2190	10
165	3990	2
101	5250	19
108	223	18
2026	6301	24
173	2082	5
960	2168	9
1592	8402	16
366	2837	3
101	9386	13
721	7733	26
4780	7452	14
6743	7125	14
141	587	16
9	761	4
23121	4105	9
110	7681	17
25147	522	4
311	9991	2
201	6747	0
193	8239	5
145	7850	23
303	6271	11
104	8569	24
4452	5847	0
7269	1252	5
380	2729	9
942	592	13
188	5410	7
894	5626	7
421	5644	9
461	6704	11
584	7854	25
572	4288	29
26103	867	19
103	2782	6
110	676	11
14	4746	30
107	6295	14
471	6899	25
1011	3084	3
746	7371	11
1972	7234	27
3778	3785	5
3420	6112	5
134	9347	12
133	7915	2
7205	2713	14
4438	5527	2
2403	2256	4
105	1142	24
950	7164	19
505	3282	1
107	8039	10
103	135	21
3532	1307	12
426	1575	20
408	775	4
1765	6383	16
14	8412	30
133	3166	32
2369	1969	6
116	6833	9
1381	9771	20
964	6158	20
18636	8136	36
394	6890	0
254	1974	0
21220	3617	10
1071	1906	11
4816	4870	4
355	8779	12
157	6201	0
664	2676	27
7139	2753	2
103	7202	15
1621	666	8
159	8866	4
14	4113	8
1971	9737	7
1607	3986	5
8	9706	12
147	5971	6
101	7153	25
103	3336	23
14866	6770	12
20548	7463	9
112	7719	21
153	1286	10
116	8795	18
1062	9646	3
14	5468	15
102	4529	9
116	2971	17
103	6408	22
108	9836	27
108	1931	21
101	8641	31
5331	5820	19
1381	6449	11
17965	3271	1
255	6293	35
12	6677	20
14	3723	7
274	733	12
12	8730	7
12	6141	8
2	2402	0
103	5790	20
757	2636	6
367	4478	32
8	4849	11
720	5329	9
129	2319	13
2042	5695	4
101	164	7
744	2710	6
9	735	17
21905	5991	9
101	3341	16
551	1226	0
2	2528	22
742	7570	6
1707	581	4
17499	2172	0
113	938	22
244	9485	4
108	4862	2
9780	2351	14
2	9192	0
2356	4918	21
932	9749	19
9	7537	3
1996	6008	6
108	6873	15
104	8149	12
156	7681	18
1000	5303	3
5589	3795	14
3409	5015	2
128	9176	2
20749	9404	9
617	4385	6
2	9956	12
12	2066	17
2359	3144	23
182	5576	6
117	4955	21
17808	6836	31
886	6768	13
12	522	9
217	6346	6
9484	3040	1
136	7059	18
154	7050	15
5207	871	1
11775	9281	1
105	9136	7
647	6774	4
184	6374	0
255	3426	34
6135	1893	27
1228	2326	26
102	7955	22
2267	4277	16
189	7166	5
1266	9101	16
5656	827	22
244	5979	4
12	1278	33
145	8824	29
3653	3773	17
2972	8218	28
3222	2632	18
817	4917	11
3462	7929	24
555	8158	10
3239	8783	7
1509	3520	6
246	7348	12
103	7482	22
681	4872	2
9071	6058	22
281	8835	16
204	3751	21
688	5464	22
11873	9536	1
750	7978	12
372	7990	15
2395	8819	8
12	2202	22
3840	9221	3
12	5309	26
139	8049	2
3396	7191	11
285	4676	0
307	1731	14
216	9690	11
229	4356	9
14	2003	13
772	5307	5
20239	5675	7
178	3408	26
103	1647	8
2432	1461	10
108	4234	13
12	7517	38
1333	5341	9
163	8442	16
5013	2907	4
6026	4735	12
12	3883	25
2	4532	17
234	5200	2
2	3408	0
1614	5860	4
119	3126	10
350	4135	2
4043	3418	27
554	8135	9
101	5530	10
615	1040	2
742	8556	8
528	8870	7
14	342	31
2349	7416	15
2674	6724	13
117	8911	17
7919	1959	18
24369	3563	3
507	3654	1
7742	20	12
770	9959	4
26882	8590	29
14	4896	32
2429	8073	6
13434	4295	8
485	4838	2
1811	4082	15
12	6176	16
17453	1348	0
690	5844	15
101	7927	4
24052	9952	2
107	6662	9
126	1015	9
12	5387	17
334	1117	2
795	4188	19
25609	5149	18
165	9285	16
7232	6440	19
6522	2071	0
650	8413	8
188	4163	4
12	8018	2
1754	2388	3
12	6813	19
632	1988	13
165	9078	9
4152	1304	7
2	3239	0
971	5018	9
2366	1217	4
2190	6708	16
8847	3113	15
315	5043	17
379	5252	23
2239	738	4
14	9984	30
1902	3772	6
101	7179	12
371	4271	42
427	258	24
358	9834	14
725	349	2
4360	4487	15
3775	4929	30
105	973	6
17406	1554	0
1325	4666	13
187	8208	0
1106	3656	10
994	6906	10
4052	8097	26
101	3554	9
152	9428	3
190	8249	16
20796	7213	35
12	3641	17
936	36	19
1887	532	10
165	7763	3
14696	221	15
271	9600	25
998	3582	5
631	4800	14
177	8685	1
24117	3705	8
255	555	8
492	7755	6
5487	5166	0
107	4152	4
2315	1190	0
365	8902	18
755	9645	4
290	5505	28
205	6610	1
1233	396	8
103	2153	20
12	9540	17
8	4129	7
2283	4243	4
16080	6563	0
125	3166	29
108	9922	9
156	6677	7
109	2643	9
556	2582	12
3438	5085	18
130	9655	14
24419	3076	27
3900	5274	24
14	3224	22
103	7338	8
20336	3160	8
102	4572	6
8816	4730	14
1312	6266	3
264	5747	14
592	6316	20
310	9518	2
227	4782	5
382	2962	32
387	1249	4
305	9358	12
14	2735	35
630	4699	27
4766	1846	6
161	3860	11
12	5735	7
2017	3907	7
108	4207	5
1646	7435	2
3610	1690	17
9	3631	20
465	984	9
6281	3782	0
491	1548	2
1400	7549	8
1802	5545	18
220	7859	0
24421	483	14
5022	4125	16
446	5627	7
113	5624	13
178	4368	8
12	1899	10
14	9811	29
1492	6628	4
1367	8275	9
1688	4841	1
203	1157	28
1556	8443	10
412	3154	4
12	1834	1
129	5233	19
239	4029	10
110	6770	26
112	1256	4
122	1621	8
1921	1185	26
5481	3888	20
394	2776	1
14	4723	35
103	3153	5
117	5044	12
2	5730	0
350	3802	19
799	8648	0
1989	138	13
107	9113	4
101	4751	6
804	6946	23
12	3443	18
128	4958	14
2145	2303	13
15900	9830	2
12	218	5
14	1482	13
2372	8120	14
121	1200	3
426	5019	15
272	9749	3
16174	4913	12
136	5161	20
2357	8018	12
12	7295	31
485	9936	24
9002	1630	0
122	8062	8
117	4983	17
18959	4484	20
742	9979	18
1569	427	2
20480	9808	10
121	506	5
17	7747	11
1804	9603	10
4009	5920	0
101	2849	17
23123	8540	22
102	1198	16
2958	9053	8
131	8427	2
4386	9657	21
8	3511	1
414	4248	0
9	2331	12
240	2197	22
12228	41	19
12	7418	8
138	6975	6
13983	7918	11
321	223	12
241	1944	1
122	6903	19
7745	7807	7
15140	968	6
9	4144	12
260	6637	11
2238	9661	8
12	6583	15
509	5839	10
4791	7038	14
440	6071	12
2372	8190	4
14	1160	43
624	5477	2
298	1337	19
276	3088	26
223	5459	14
1517	4609	19
2064	5988	14
14	4976	14
664	276	5
14	1904	15
310	5768	3
101	1140	14
14	7832	18
19306	5429	12
153	2829	6
130	9978	12
7966	259	14
590	9639	3
22910	2950	20
360	7532	19
437	530	11
137	9194	11
14	5106	24
4422	3145	5
12	3850	13
172	8190	2
14	5043	19
15096	867	11
4556	4055	13
123	1359	11
196	6121	2
105	5823	16
181	7200	12
650	5924	6
26344	1863	10
1445	1443	20
3420	2825	4
192	413	19
2	1564	26
304	6377	14
12	4325	20
2	914	0
14	2451	27
354	8025	7
1203	703	5
234	8094	14
14	5556	23
11942	3729	31
12	298	4
112	5801	11
3333	8831	7
14	8401	14
1095	3177	3
2084	8863	35
3581	4578	19
1941	2175	12
143	7712	22
102	20	23
102	2162	17
4495	2153	0
339	19	6
425	1036	18
11470	1564	17
14	3294	28
1207	4623	13
416	7932	5
14	2927	19
439	5469	14
5370	5857	1
155	473	10
9892	39	0
690	3553	14
255	4312	32
12	3646	16
101	7275	19
151	2114	2
5524	8412	27
2741	7702	9
116	5483	16
104	1439	10
3852	8807	14
10965	4982	14
989	9316	7
106	303	12
112	3391	8
247	478	1
234	7585	27
3817	2678	5
322	3098	14
7157	6732	6
7460	3522	1
109	9253	4
14	3683	31
175	756	1
7640	990	9
108	1339	6
608	8723	11
1329	8973	20
3709	369	14
13176	9169	23
1438	1251	21
120	4868	12
573	8166	15
264	5294	18
108	3356	11
12	882	15
1404	7783	7
625	7160	11
102	2728	12
510	3285	19
734	3044	1
1040	6646	0
185	5842	26
12	945	18
134	3862	20
198	8803	18
12	4671	9
14	878	11
16271	2396	5
599	5123	8
9362	9197	27
143	3511	13
1132	6475	20
357	4555	8
326	720	9
14	7944	12
14	1760	17
845	1531	25
136	6080	21
7261	248	9
468	8712	22
2507	2837	9
5346	4985	3
109	9408	12
111	1508	14
14	7542	18
2314	9986	0
702	4045	21
121	9408	18
133	3855	23
124	3171	13
3224	2841	0
7684	9627	6
9231	4654	8
1374	8407	10
103	5166	7
139	7809	3
14	1117	18
1737	4742	13
105	4319	10
1177	9693	0
168	1029	17
902	1240	7
126	6545	11
101	4241	7
2	124	0
11651	8183	10
602	6916	17
22140	2178	7
104	448	5
333	4597	10
12	2722	2
6058	4624	3
12	7842	3
345	2082	32
12620	4040	29
23476	3820	22
153	4803	14
348	8134	1
2933	9168	5
8043	192	16
365	6627	29
14	3888	28
187	1455	0
1035	6624	10
103	2818	3
106	4594	20
8723	1620	0
107	2747	14
12	9297	24
103	9522	4
332	5010	6
103	1237	10
119	935	9
6938	5267	16
412	7937	3
6741	4081	3
172	6379	14
14	4457	14
105	5221	13
175	6193	1
104	6868	16
8520	5150	9
180	1462	12
1577	1724	7
103	1111	28
178	7910	21
12	4469	10
140	1208	8
12	7325	22
3457	9818	32
2	2660	24
109	6115	26
525	4135	22
557	8295	6
359	6174	2
2462	1373	20
14	722	17
132	9619	2
1813	5991	19
306	9547	10
3093	4811	18
530	5692	9
446	6395	3
229	7709	13
108	7661	23
111	6657	6
1532	2091	9
3613	6049	29
639	8197	0
137	7877	16
758	6893	5
23918	7139	25
129	2303	12
1933	2465	0
2	9436	24
14	1884	11
489	2549	9
430	5319	14
25782	4510	4
1595	5683	20
394	6403	1
12	1793	4
508	7056	7
264	2357	4
509	1488	22
5878	2430	8
3341	8417	24
640	7061	7
313	6019	23
110	3174	11
103	5522	29
15127	5950	3
2246	5952	18
1106	9449	15
497	1947	19
864	3000	13
6576	9396	14
12	7382	12
852	8910	20
9707	760	9
781	8433	10
14	1505	8
2081	8226	17
1782	2582	6
125	4454	9
1323	7880	14
2193	3088	17
12	4540	6
3394	2972	13
538	1975	26
126	4928	31
9	9723	7
473	8080	3
304	6641	23
119	1634	9
12	8596	24
10291	4472	11
452	3591	5
12927	8428	26
2	7525	0
640	3230	14
117	6323	12
389	1995	8
12	1589	25
1931	4935	18
101	8646	30
9531	7639	7
15171	7270	22
117	9522	5
374	4196	1
103	9023	17
355	6360	8
696	5287	14
117	282	26
131	7757	7
12	7205	32
954	6301	10
105	6796	8
104	4594	4
12	6800	3
279	5990	6
285	9255	1
101	8516	8
21293	2186	14
1327	7295	3
4251	6322	5
2528	6481	14
17571	4665	43
9164	1681	3
725	1987	36
295	8554	9
12	7966	25
248	4322	12
497	9652	8
2	6679	18
8072	9283	8
530	8337	5
105	9522	20
692	2945	4
101	733	24
14	9522	27
449	4495	35
13552	9363	0
286	213	0
258	4777	6
116	8092	17
101	9847	17
500	1870	11
402	5014	23
272	1647	3
4020	8728	6
283	3560	3
12	418	3
101	4048	12
14	3949	34
147	6128	4
2278	1159	7
119	9178	8
106	8127	18
126	3831	13
18596	3402	10
1001	6768	4
12	3209	2
9	6800	34
17526	6454	21
101	698	6
484	1129	6
138	1639	13
590	654	5
2815	9271	4
5089	3150	3
12	7992	12
1267	1109	13
119	9449	17
2550	6774	12
14	6608	32
18961	408	0
1390	1391	10
2706	6809	16
475	5036	13
864	1470	17
5838	1518	15
629	8220	15
24386	8148	16
12	8122	26
107	3216	14
10612	4781	16
133	6493	12
3492	7544	6
14	7972	8
145	7525	3
108	1629	1
2	1826	22
126	6912	12
102	8206	8
138	5853	11
1657	4213	20
115	9316	1
111	6168	6
2	7819	0
415	5441	4
12	2162	14
129	2727	7
225	2553	2
109	8939	12
355	1872	15
594	4078	1
14	2221	23
111	4159	11
598	7591	9
101	975	16
11011	9196	5
178	3908	10
102	9539	15
115	2216	14
18839	7118	10
103	6236	20
14	945	35
101	780	13
2208	2505	2
289	9845	4
13	4531	12
15236	946	6
886	3245	16
691	2313	16
21776	3406	29
108	5486	25
102	8051	9
353	4949	9
12	8975	14
102	8883	11
10483	3395	21
7785	761	31
12	9920	31
4068	9153	22
4364	1282	6
8140	5103	10
14	7761	30
14	7070	15
136	2750	11
265	4829	26
14	4161	38
1322	6968	9
115	7067	22
769	9691	13
839	4897	11
115	5682	1
3877	3296	16
9056	8637	26
165	2859	4
135	8603	3
5456	6699	0
5034	1238	10
2554	165	10
813	1578	13
1029	8571	37
3687	9026	13
118	4963	2
117	4701	14
6404	7106	20
162	3363	22
550	7433	24
12	715	35
122	3995	7
2017	3158	13
107	8112	4
25828	3354	5
2111	5939	21
221	8003	1
101	7692	14
992	907	4
653	3725	1
614	72	12
2656	5622	13
808	604	16
275	4921	25
235	9581	21
256	2097	22
786	1274	24
19810	4675	3
441	6551	5
1680	9198	8
13	6386	5
360	9085	7
481	3455	1
1525	1963	18
121	6463	6
280	5558	10
513	3339	15
21639	4383	3
102	2476	35
9269	7642	6
19760	2642	0
5337	3965	18
3192	8306	19
110	1854	2
718	934	4
2	310	0
9657	1519	3
16042	3009	0
9	7689	6
744	706	6
2	6173	0
101	5335	11
2178	5922	16
17588	4699	0
103	9161	11
14	8117	12
422	253	16
178	6366	7
4070	4272	8
459	2516	12
439	3183	13
9882	6611	7
334	8755	20
145	5587	10
630	1840	14
102	8414	7
324	155	0
20639	580	10
285	8149	0
102	313	9
321	1419	8
107	1967	25
311	2260	22
2688	401	0
127	169	10
24048	5449	6
207	2889	1
1141	7982	6
24423	2462	13
160	8988	24
21113	3934	22
14	4438	24
171	3146	11
162	8281	18
745	1633	2
199	2674	4
2781	1093	17
933	3395	22
202	1024	11
273	7202	4
8758	8936	30
119	4630	4
12	3567	6
917	1742	16
3057	9055	11
859	5314	3
3306	6601	25
2558	266	29
12	7711	3
2	2278	13
541	192	24
14	8960	24
14	743	22
141	6850	8
1413	3775	23
809	6627	33
536	3939	10
2353	1319	3
515	1635	6
1670	7911	8
104	7514	9
15139	968	6
696	4201	5
997	8766	3
665	6120	12
3189	7703	24
3504	9120	0
8	2591	13
11898	6163	12
5190	1701	14
1023	715	23
1616	3407	23
150	815	12
9	8060	16
12	6931	15
7566	7571	12
126	2080	6
541	3	5
109	5538	18
14	548	11
389	3756	20
1303	4678	0
133	436	11
9897	3558	0
137	1980	9
11566	1104	28
4703	4079	2
12	733	7
117	3541	9
5330	7973	2
132	2317	20
162	5925	11
23420	3757	22
956	2112	1
3221	1491	0
646	7433	6
290	9752	11
820	8106	23
102	6667	9
4332	2046	12
5043	9561	3
9445	893	0
5808	6203	6
4308	4767	22
384	8355	10
380	2861	4
25350	9576	2
12	7158	7
4264	6474	13
4642	5765	10
14	191	29
106	5013	9
102	1043	16
7996	6128	19
146	3769	2
359	7498	6
263	867	1
110	5596	15
101	4791	17
2	602	22
8546	8849	3
14	61	11
179	191	7
127	8489	26
25419	8993	15
104	4649	3
321	3650	5
279	3804	2
15025	6960	1
12	7949	11
17125	5467	5
12	5995	13
124	4832	1
105	887	7
11068	8621	7
22820	4394	23
462	6751	2
487	6811	1
12	1700	29
2791	7747	3
8	8783	16
109	7252	10
4848	4755	12
12	8783	31
104	6468	13
899	594	19
106	5522	13
13504	7142	6
165	5775	4
119	1528	5
1462	7272	5
18346	3879	27
4522	8736	11
14	7953	15
207	9258	5
1328	9343	6
113	9436	25
3003	176	17
180	8012	26
1576	4015	23
126	8371	6
1405	3349	20
114	3898	12
108	8649	7
275	5359	8
270	5450	14
1230	3073	12
163	9760	11
8	6332	11
207	8226	37
12	5590	14
223	6988	17
12	7600	8
218	8826	15
108	4024	11
368	2850	2
104	3963	25
5480	9887	1
1138	1992	23
18977	8012	34
1436	6630	14
108	7500	34
8696	5946	13
221	897	5
790	7102	4
2690	2718	23
14	6178	22
1379	8495	12
15976	9737	6
621	6242	24
402	1799	18
110	5226	4
21764	8965	16
434	4568	15
13216	5365	15
16878	3218	12
106	1111	12
120	9149	22
106	7615	17
106	8254	24
517	5961	14
802	9445	7
4159	7744	6
761	3617	16
149	3271	3
3463	3195	10
402	253	7
7839	2612	6
4702	5596	24
4019	8196	1
569	2554	26
110	2617	7
4710	6541	23
101	1332	31
4950	8616	11
329	410	21
398	2406	15
213	2985	17
12	350	8
2756	4634	4
2	8129	0
560	8088	14
358	1282	5
11993	4528	9
559	4946	5
139	9948	9
746	9793	12
3245	4098	29
414	3388	0
166	2823	16
2204	475	23
111	9362	4
12	287	3
114	101	2
23474	5670	3
1553	2913	20
12	5470	9
103	3541	8
2322	6184	16
103	191	2
4524	4804	30
107	8863	31
4222	9169	22
2	1770	0
12	4115	14
131	3557	10
118	2740	9
212	4370	12
5336	7044	0
26798	3777	28
974	468	1
711	4204	30
4336	1138	5
2148	713	23
1679	4284	21
11125	7439	17
229	5100	18
18896	9560	3
461	5080	17
574	7775	18
154	9749	4
8695	604	8
131	8032	25
123	1339	7
2858	4694	27
101	2347	3
709	1559	6
2379	5775	3
23459	6480	13
4665	2311	14
7	3004	11
192	2631	12
575	5340	31
112	9533	12
3671	411	13
11835	8013	22
8	6530	7
4989	9351	8
256	1152	24
7062	4331	9
108	1697	10
144	6281	0
109	3031	4
3535	6952	0
123	9069	6
2410	4371	18
15568	9601	36
102	2545	29
218	7048	13
110	7474	14
206	2432	14
103	9505	22
117	5770	6
158	5231	23
870	5755	3
5565	580	11
10033	1663	10
116	7130	29
3699	6893	16
12977	9673	1
107	9920	16
426	5070	23
387	8555	3
19711	9298	0
431	4949	19
310	8515	11
16073	2095	2
4398	8920	11
103	2507	12
126	7764	8
163	1694	23
275	3616	25
536	6549	18
12	1281	7
9	8329	22
4305	2621	20
3925	612	25
169	7047	7
653	1940	0
105	9403	9
316	6858	15
101	9474	4
163	4320	8
3948	4474	16
3182	2561	3
2056	9131	22
12	3928	20
12	7535	32
1403	4754	5
14	4121	46
212	4599	4
1436	8141	14
2	7215	0
12	2774	14
12	688	8
6855	9239	14
1200	9749	28
2564	4467	22
107	9471	5
24393	4150	32
22870	8805	8
4806	4241	23
766	6497	16
14	9860	19
955	5078	17
125	9920	14
432	2789	6
11048	7995	17
14	5804	13
495	4637	6
1469	836	18
1351	736	7
2040	4903	8
12	7580	12
6311	546	16
2850	332	14
141	3328	13
2367	6708	2
9	8637	11
9923	614	10
656	1338	14
274	4436	21
14	7426	30
167	7557	4
12	506	11
107	6773	4
1133	5133	26
164	4048	8
213	9726	8
10330	6793	13
111	8506	11
111	6453	24
8	8284	1
466	1495	26
12	1207	12
499	4331	0
2337	3458	25
3161	2449	0
572	1005	7
14	1128	21
3586	8640	19
425	877	18
119	2238	11
7286	536	8
318	9268	17
2435	3510	4
2415	7160	8
1322	6740	28
14	3696	13
349	3872	3
14	6601	35
14	3070	23
222	7163	0
12	3822	31
13881	8894	18
19532	497	0
12	839	8
6406	286	38
12	4809	19
12	2849	14
2	7640	0
137	1001	23
119	5336	12
497	5472	29
5463	6312	1
263	8481	21
103	743	9
948	2730	16
5911	2738	8
437	8289	11
201	6390	3
227	891	4
24786	387	12
130	3246	1
1055	4195	18
698	8718	32
1134	419	24
144	3540	0
2286	167	15
170	3999	14
283	6590	8
116	971	2
12	437	2
109	4899	19
12	2515	4
648	5442	15
1577	7125	24
101	685	7
1122	6285	14
5161	20	13
122	9104	6
131	4393	12
133	9783	12
5501	6354	2
188	6031	4
1276	1297	3
12	9503	11
2038	3380	20
18857	5434	14
106	844	2
7773	861	3
5031	4654	15
22321	5788	23
388	6215	12
149	7651	25
14	2993	30
104	3493	23
25949	5643	14
3516	7454	1
2303	3687	10
1141	2211	10
375	7522	16
434	126	3
110	9043	5
102	7760	21
225	5070	11
8808	1637	22
543	8749	10
1558	8913	7
2111	264	18
475	383	20
289	5769	6
19943	6599	9
1426	7703	22
14	220	16
194	6681	9
156	3962	1
233	1596	2
447	4277	18
657	2892	13
2839	7330	24
6618	7705	21
5536	5368	31
137	7371	17
12	2279	25
24575	7641	9
14	1425	23
578	1247	21
144	5384	0
7618	6098	18
5120	9203	8
4402	5056	4
4146	6910	14
103	7556	4
1782	1331	6
2	7201	2
101	9549	13
244	1763	10
263	8282	1
9347	7291	0
112	7450	8
104	8220	14
109	487	11
2	7264	9
137	9077	13
12	9179	18
195	1638	13
4624	119	25
4570	192	27
10672	5871	24
102	3046	31
2	3436	4
5221	9164	27
185	6839	8
2541	5793	7
129	3329	9
220	7014	0
639	4189	1
103	7967	18
403	6384	28
1192	2825	28
101	9640	5
105	5703	8
115	7716	24
2409	1479	15
12	7741	5
14	4939	11
526	7240	36
397	5660	1
1779	8804	2
1560	7225	31
202	6098	8
14	3948	7
127	4922	2
1075	644	9
12	6961	9
725	9276	15
14	7087	27
14	9120	8
114	1581	15
2731	3883	0
541	6536	21
2040	2540	10
657	9688	9
142	7626	20
207	3290	8
188	97	5
372	4152	10
23569	2776	22
701	8756	19
9	263	4
113	6139	28
113	1653	7
211	5809	5
12	4393	17
115	6486	10
2400	1499	21
12	2241	12
106	5726	11
287	6211	14
2622	1210	1
175	2531	1
170	999	12
412	1780	14
4938	2529	5
194	8752	15
3575	7811	0
120	412	15
1694	2728	9
2183	1191	18
1797	1795	25
125	8017	1
463	1240	29
113	2263	24
191	901	7
151	7224	13
218	9679	19
110	3962	2
6291	4003	14
856	8302	24
2398	8193	13
238	379	25
1303	734	0
4274	592	10
11872	2563	5
1041	5732	17
12316	858	8
111	2797	10
387	1632	3
216	4040	12
12	6791	2
101	7315	11
12	4833	4
5428	8406	4
674	6002	5
9	6951	12
16509	9963	26
379	9333	5
1487	6473	20
156	6697	3
127	5437	6
214	742	10
9	2263	9
1984	2246	10
581	3633	7
3510	4392	1
108	9919	6
174	3967	16
3795	5745	8
12	6267	10
1892	972	12
101	5641	5
494	597	9
123	6681	1
8585	4701	13
397	4186	14
13375	410	28
2	8013	20
1756	7036	33
468	5516	23
2585	6979	33
101	1393	7
170	1321	4
132	4380	11
4389	7007	15
5447	4958	21
120	5852	28
12	1771	20
12	6671	5
11004	5796	2
116	4119	3
12	8704	22
18223	3729	7
101	5245	10
105	4725	8
1471	1114	4
101	8667	14
8	2882	12
12	1576	9
103	709	15
20626	9815	0
7255	6201	9
108	8582	14
881	7435	12
14	2214	35
1648	7164	9
2130	8103	11
6137	573	4
118	5471	3
5745	3324	18
113	5764	27
454	9365	18
108	9208	16
101	1933	15
101	7781	18
2462	6233	4
7411	8844	18
544	7325	5
17529	9646	1
114	4526	1
2	3659	8
289	3640	9
13977	5320	14
960	4085	2
137	1083	21
6569	915	5
7575	679	8
313	9102	8
593	4633	12
880	4216	5
200	8817	20
9	4405	5
2	42	10
107	6622	28
10648	3039	21
228	4428	1
105	7849	9
323	2189	25
121	8723	10
14	7786	27
1022	6445	11
10026	2419	6
129	5191	6
538	7423	20
172	8719	20
9588	2712	1
24725	5292	25
376	8990	11
1217	4284	0
103	883	4
12348	3527	3
108	7664	7
353	547	10
14	1792	16
222	2915	0
12	4088	4
112	2549	16
184	7475	0
695	8584	6
2	1318	6
9	3553	37
18479	4328	10
22448	9702	6
131	896	27
14	9894	21
977	9140	12
15810	2277	28
410	5513	11
265	3196	16
1131	8709	1
12	8648	3
2	1880	24
188	1880	13
109	1721	29
617	5364	6
2422	8763	17
310	8480	6
7942	9909	6
26851	794	17
103	8426	20
106	7165	13
169	9829	3
8843	6798	3
7736	3558	17
9338	7304	3
102	7478	18
141	3094	22
150	2335	3
1010	2258	8
385	7859	21
12	1315	1
14	6619	20
518	7358	1
14	3052	32
1066	2251	0
14	1532	24
158	7311	20
171	2376	5
15845	7296	11
14	1498	13
9504	8950	0
109	4700	20
23695	6232	28
2405	3956	19
5100	1439	11
26443	9929	14
586	1710	18
173	4697	23
376	4588	8
374	5787	29
106	7895	20
116	7134	14
107	1827	13
12	3553	4
149	5500	34
103	3267	19
2437	3019	32
137	3342	16
3330	3082	7
105	9277	12
102	1540	18
769	2440	4
993	1308	16
102	8172	15
107	5266	3
14	9039	17
25067	7400	4
20709	2753	12
20025	2217	10
115	4039	12
132	8295	22
112	5557	2
485	8561	23
284	7573	11
122	1272	11
16620	4492	13
889	5766	2
101	6149	8
872	6794	13
943	6259	23
10442	1673	7
12	4987	11
14	2636	15
163	5419	10
23874	6255	30
127	4886	6
1712	7491	14
929	9654	12
503	8329	0
7304	4834	15
134	3036	12
564	6099	8
1283	2582	10
8477	3619	2
339	6510	12
12	7515	2
490	3862	17
234	6062	2
3195	1330	21
447	2147	3
12	2330	8
151	4929	22
556	7113	28
1193	1827	7
146	719	2
8867	2112	3
942	4603	18
1570	8051	4
13617	3483	12
10771	6548	3
697	2275	15
270	5474	25
292	8780	1
21576	7435	23
113	5403	33
1339	1828	3
414	2131	1
254	6984	0
8730	5440	6
116	896	24
12	4208	3
103	6517	25
2126	97	1
189	7993	13
2023	911	9
11411	9919	17
909	2778	6
529	9991	11
103	6923	7
102	5107	19
709	7015	26
957	5981	17
1297	3992	1
851	1742	12
132	4601	3
14	7993	24
309	460	3
161	8126	13
314	4030	12
334	1557	9
1043	8017	4
101	1302	25
120	9875	28
14	1554	24
106	9488	18
825	2348	15
118	4619	4
1629	8975	15
110	7124	17
2	9683	0
113	8633	9
1953	9080	21
1686	3473	9
101	1367	18
7221	465	4
257	3634	1
127	119	7
223	2895	4
613	6293	24
743	6430	20
397	7227	15
1644	8626	13
2	5403	32
1080	3276	23
4818	5297	1
1204	6905	4
876	7469	6
14	5317	18
101	4622	2
847	9910	36
783	772	1
137	1338	15
871	2058	6
118	2299	3
106	739	10
102	7427	21
4119	3205	7
14	5126	15
131	2351	18
139	6003	8
727	4386	12
662	3832	39
229	6471	8
1270	4105	8
1616	2787	8
829	3446	20
450	4491	1
349	8911	16
200	42	3
149	6594	11
22546	3422	5
121	896	8
184	6219	0
290	7074	7
2	8633	8
152	6242	5
25803	163	12
1113	886	19
9390	523	24
103	8865	13
103	2848	5
730	4164	23
103	5895	9
2	4371	0
108	482	12
22695	9514	16
3176	3102	15
166	26	1
510	6530	2
8	9871	25
103	2264	33
164	9484	2
1055	7707	19
407	5793	14
2520	5894	6
14193	9765	13
919	3069	6
262	3816	16
2662	1190	20
6149	8593	13
582	8092	14
2031	91	22
101	9758	13
729	3956	23
108	5739	19
2396	7300	6
164	2698	14
14	3290	15
12	8267	15
1442	1467	3
2208	8688	3
5877	5279	16
209	1523	9
101	2770	2
255	1433	21
115	2320	7
114	4507	6
7300	1220	7
114	3581	1
8	493	5
683	9542	19
12	7433	27
20590	3265	32
8626	1684	9
159	1730	19
142	1940	1
243	3530	8
181	971	6
12	2376	17
102	5331	24
267	4128	25
768	1889	1
14321	4484	28
489	3557	15
209	7147	16
102	2763	1
279	3815	7
145	2656	8
24170	5008	8
990	7753	17
751	5066	9
3897	511	16
2	9601	25
1687	4928	28
267	6340	9
3069	4781	22
558	7696	24
111	566	12
12	1628	5
174	7218	21
9	7131	7
112	4575	10
341	1688	6
14	245	34
1086	1641	3
102	9735	14
103	8983	6
12	4637	15
963	8621	13
5791	6163	16
804	5570	17
130	8902	14
14	5931	18
1746	3832	3
10123	8126	5
12	3612	22
348	7733	18
102	7137	25
238	4332	1
12	1012	10
3556	103	0
14	811	19
150	3977	3
24297	2826	21
12	6879	10
132	8550	12
2171	4147	0
103	5019	27
120	9959	16
25698	6143	18
104	3547	10
12	1280	34
7832	8640	26
3080	5913	3
17328	868	18
